pos_tagged,label
|HUNA|FW |PORKE|FW |CLOSE|FW |KITA|NNC |IPAPASAR|FW |TAKA|FW |HUNA|FW |MADADARA|FW |AN|DTC kang|PRS|CCP |PAGIGING|VBTR |CLOSE|FW |TAKUNG|FW |PATAL|FW |KA|PRS |PATAL|FW |KA|PRS |LUWAS|FW |JAN|FW,1
|BUGAYMAURAG|VBTR |INI|FW |PADI|FW |SAIN|FW |INI|FW |BINAKAL|NNC,1
|NAGSUWAY|VBTR |BAGA|NNC |KAMI|PRP |NI|DTP |JENNIFER|FW |BUGAY|FW |BADTRIP|FW |LAMANG|RBI,0
|BUGAY|CCT sayang|NNC|CCP |SU|FW |IBAHAN|FW |MI|NNCA |PADE|FW |HALUYON|FW kaming|PRP|CCP nag|PRSP|CCP |IBAHAN|VBOF tinao|VBTS|VBOF |SAIYA|NNC |GABOS|NNC,1
|HABO|RBM |MAKADANGOG|VBW |KAAN|CCB |BRAD|FW |MAKULOG|JJD |PAYO|NNC |AN|DTC |HAYOP|NNC,1
|LININANIYA|VBTR |MAKATARAM|VBW |KA|PRS |KALA|NNC |MAN|RBI |TALAGA|RBT |ARAM|FW |KA|PRS |RELATIONSHIP|VBTR,1
|TARANTADO|JJD |KA|PRS |HAIKA|FW |NAG|FW |AROG|FW |KAAN|CCB |DGDI|FW |SAKO|FW |BALWARTE|NNC,1
|MAN|RBI |TA|NNCA |PAIMBALSAMO|FW |NAHILING|FW |NAGTATARAM|VBTR |PA|RBI akong|PRS|CCP |PATAL|FW |KA|PRS |MAN|RBI,1
|BINABAWASAN|VBTR |RELIEF|FW |PARA|CCT pobreng|NNC|CCP taodemonyong|NNC|CCP |DEMONYO|JJD |TALAGA|RBT |AROG|FW |KAINI|FW |IGHAHANAP|FW |MI|NNCA,1
|TIAN|FW |MAN|FW |MAYO|NNC |MAN|RBI |PROBLEMA|NNC |SIGI|JJD |PADI|RBF |PALAUGAN|NNC,1
tarantadong|JJD|CCP |INI|FW |MAKIKIFIESTA|FW |NGANI|FW |GUSTO|VBS |DARAHON|FW |GABOS|FW,1
|NGUNYAN|VBTS |PA|RBI |NGANI|RBI |BATA|JJD |PA|RBI |KAMO|JJD |DAE|FW |KANA|FW |MAKAPAARAM|FW |MAPAARAM|FW |SAIMO|FW |LINTIAN|FW,1
|INI|FW |SAME|FW |EFFECT|FW kaitong|JJD|CCP |SARO|NNC |PAG|CCR |IGWA|VBOF kang|PRS|CCP |VIRUS|FW |PWEDE|RBT |ILAAG|VBOL |MATA|NNC |PARA|CCT |GARU|VBOF |KA|PRS |TANGA|JJD,1
|PAKI|NNC |BAN|NNC |IYAN|PRO |TA|NNCA |KUPAL|FW |NAGPAPABAKAL|VBTR |KITA|NNC |DGDI|RBF |MAHAPOT|VBW |KA|PRS,1
|TAPOS|RBW |GAYON|PRC |GAYON|PRC kang|PRS|CCP |REGALO|NNC |MINSAN|RBW |SOBRA|JJCS |PA|RBI |PRESYO|NNC |NAGKAURULAYAN|VBTR |TAPOS|RBW |MARERESIBI|FW |BIMPO|FW |PANYO|FW |BUGAYNINANIYA|FW |SISAY|FW |MAN|FW |KAITO|FW |MAUGMA|FW,1
|PUTEK|NNC |PAG|CCR |REGALO|NNC kang|PRS|CCP |PICTURE|FW |FRAMENAKUA|FW |PICTUREFRAME|FW |MAN|FW,1
|LININANIYA|VBTR |DAE|FW |KUTA|NNC nag|PRSP|CCP |EXCHANGE|FW |GIFT|FW,1
bugayninaniyang|VBTR|CCP |REGALO|NNC |YAN|PRO |MAYO|JJD |LAMANG|RBI |KALATOYLATOY|NNC,1
|SISAY|VBTF |MAN|RBI |PALPAL|FW |MAREGALO|FW |RD|FW |YEAR|FW |BRIEF|FW |B|NNC |BUDA|NNC |B|NNC,1
|HALAT|FW |HAMAG|FW |KA|PRS |MAUUTSYAN|VBW |SAIMO|NNC,1
|UNI|FW |OH|FW |UNI|FW |PARA|CCT |KUPAL|FW |TRICKS|FW,1
|BUGAY|VBS |NAMAN|RBI iyang|VBOF|CCP |ISTORYA|NNC mong|PRS|CCP |SIGII|FW |KASTAHI|NNC,1
|BUGAY|VBS kang|PRS|CCP sarong|NNC|CCP |ALDAW|FW |NAKASABAY|FW |ULNOK|FW |DARA|FW |DARA|FW |SU|FW |BAGO|RBW niyang|PRS|CCP |RAIDER|FW,1
|BUGAY|FW |NAGKASABAY|VBTS |KAMI|PRP |DARA|NNC |DARA|NNC |MAN|RBI |SU|NNCA |NMAX|FW,1
|OH|FW |PADI|FW |NAKALUWAS|FW |KANA|FW |PALAN|FW |BUGAY|FW |WELCOME|FW |BACK|FW,1
malay|JJD|CCP |BAGA|NNC |HAYOP|NNC |KIDNAPPER|NNC itong|PRO|CCP |HOLDAPPER|FW,1
|PATUNAYAN|RBD |MUNA|RBI |BABAYI|CCT |KAIYO|NNC |BAGA|NNC |TA|NNC |MALAY|NNC |AN|DTC |HAYOP|NNC |BAKLA|NNC |BAGA|NNC |GUSTO|VBS |PADUMANON|VBOF |HAYOP|RBF |TA|NNCA |GUSTO|VBS |MAISKORAN|VBW,1
|BURAYNINANIYA|FW |SUMINEND|FW |KI|FW |PICTURE|FW |PADI|FW,1
|BURAY|FW |GRABE|FW |SU|FW |GIGIL|FW |SAIYA|NNC |DI|RBF |SAIYA|NNC |GUSTO|VBS kutang|VBAF|CCP |JAN|NNC,1
tig|VBTS|VBOF |HILING|NNC |GIRARAY|VBOF |SU|FW |FB|FW |NIYA|PRS |BURAY|FW |MAGAYON|FW |GAYON|PRC |TALAGA|RBT,0
|NILAKAW|VBTS |HANGGANG|RBW |DUMAN|FW |SAINDA|FW |PADI|FW |TA|FW |BURAY|FW |MADALI|JJD |BAGA|NNC |JAN|NNC |NING|NNC |TANOD|NNC |HAYOP|NNC |DI|RBF |REMATI|NNC |PA|RBI,1
|TALAGA|RBT |AN|DTC |HAYOP|NNC |LEGIT|JJD |TALAGA|RBT |PADI|RBF panalong|JJN|CCP |PANALO|NNC,1
|LININANIYA|VBTR |HUNI|NNC |NAMAN|RBI |AN|DTC |HAYOP|NNC |INI|FW,1
|BULININANIYA|FW |MALUPITON|FW |BAKBAKAN|FW |MAKUSUGON|FW |LEBRON|FW |HAYME|FW,1
|LALO|JJCC |SU|NNCA |GINIBO|VBOF |NI|DTP |LEBRON|FW |HAYME|FW |KALABAN|NNC |BURAYNINANIYA|NNC |DAE|FW |MAPUGULAN|FW |PADI|FW,1
|PADI|FW |BURAYNINANIYANG|FW |PANGYARE|FW |KASUBANGGI|NNC,1
|UYUGON|RBD biglang|RBD|CCP luminagout|VBTR|VBAF |SU|RBD |FACEBOOK|RBD |TAPOS|RBW |DAE|FW |MA|CCP |OPEN|FW |OPEN|FW |BUGAY|FW biglang|RBD|CCP uminuntol|VBTR|VBAF |SU|NNCA |PUSO|NNC |PADI|NNC,1
|BUGAY|CCT |DAE|FW |ARAM|FW |GIGIBUHON|FW,1
|DEMONYO|JJD |KA|PRS |DADAPANGON|NNC |TAKA|NNC,1
|PAKARAYON|JJD |TRIP|FW |NOI|FW |BURAYNINANIYANG|FW |KADAKOL|FW akong|PRS|CCP |CONVERSATION|FW |JAN|FW |BAAD|FW |LEAK|FW |AN|DTC,1
uning|VBOF|CCP |GRUPO|NNC ning|VBOF|CCP |KUPAL|FW |TA|FW |YAON|FW |PA|RBI |AN|DTC |JAN|NNC,1
bugayninaniyang|JJD|CCP |INIT|NNC |DUMAN|FW |NGUNYAN|FW,1
lininaniyang|JJD|CCP |KURUKARIGUSAN|NNC |NGANI|NNC |INIT|NNC |INIT|NNC |PALAN|NNC kang|PRS|CCP |PANAHON|NNC,1
|HILINGON|JJD |INING|NNC |LAPUAG|NNC |INI|FW |OH|FW,1
|DEMONYO|JJD |BRAD|FW |PERO|CCT |DAE|FW |NAMAN|RBI |INI|FW kayang|RBD|CCP |GIBUHON|VBOF |KATARANTADUHAN|NNC kang|PRS|CCP |INI|FW |OH|FW,1
|KAYA|CCR |NGANIN|FW |IRILISTA|FW |DARARAHON|FW |DGDI|FW |BAGO|RBW |PA|RBI |LAKOP|FW |KAPALPALAN|FW kang|PRS|CCP demonyong|JJD|CCP |AN|DTC,1
|DARAHON|FW |DGDI|FW |GABOS|FW |TA|FW |DGDI|FW |PATIRIKTOKON|FW |HILINGON|FW |MAGKAGIRIBO|VBW |PA|RBI |NINDA|RBI |AN|DTC |KAPALPALAN|NNC |NINDA|NNC,1
|DAE|FW |KAMO|FW |MAPURUNDO|FW |KAIYAN|FW |DEMONYONG|FW |INI|FW |MAKIKISALI|FW |PAMAN|FW |JAN|FW |KABALBALAN|NNC,1
|DAE|FW |NINDO|FW |PAG|CCR |RAUTON|NNC |IMAGE|NNC |TA|NNC |IYO|PRSP |NAGPAPAGOODSHOT|VBTR |NGANI|NNC |KITA|NNC |TA|NNC |MA|CCP |APPLY|FW |AS|FW |ANGHEL|FW |PAGAL|FW akong|PRS|CCP |MAGING|VBW |DEMONYO|JJD |IYO|PRSP,1
|ARAM|FW |TANO|FW |KA|PRS |NABANGGAPANOPALPAL|VBTR |KA|PRS |KAYA|CCR,1
|KADAKOL|RBR |TULTOL|FW |EBIKE|FW |USER|FW |KASO|CCR |NADADAMAY|VBTR |PALPAL|FW |IRRESPONSABLENG|FW |AROG|FW,1
|MAN|RBI |KUTA|NNC |EBIKE|FW |AYMATIPID|FW dakulaong|VBAF|CCP tabang|JJD|CCP |PAMILYA|NNC |KUDI|RBF |NARARAOT|VBTS |REPUTASYON|NNC kang|PRS|CCP |EBIKE|FW |DAHIL|CCR |PALAGO|RBD |PAGONG|NNC |DRIVER|FW |AROG|FW,1
|PWEDI|RBF kitang|RBD|CCP |MAGKATRABAHO|VBW |GUSTO|VBS |SOSYO|NNC |KITA|NNC |IKA|JJN |SENYOR|FW |AGILA|FW |MAN|FW |DEMONYONG|FW |AGILATAPOS|FW |TINDOG|FW kitang|RBD|CCP |SITIO|JJD |KAPIHAN|NNC |EMPYERNO|NNC,1
|HEY|FW lininaniyang|NNC|CCP |YA|NNCA |PAGKA|NNC swapang|VBAF|CCP kang|PRS|CCP demonyong|JJD|CCP |INI|FW,1
pinakamabuot|JJCS|JJD demonyong|JJD|CCP |MAMIMEET|FW |BUHAY|NNC |PRAMIS|NNC,1
|DAE|FW |ARAM|FW |TARANTADO|FW |SU|FW |NAGPAARAM|FW |SAIMO|FW |TARANTADO|JJD |UTAK|NNC |KOO|NNC,1
|SISAY|JJD |NAMAN|RBI |NAGKAKAN|VBTS kang|PRS|CCP |PAGKAKAN|VBW |DGDI|FW bulininaniyang|NNC|CCP talagang|RBT|CCP |TAWO|FW |INI|FW |OH|FW |DGDI|FW,1
ikang|JJN|CCP |HAYOP|NNC |KA|PRS |BISTADO|JJD |TAKAPASLO|NNC |KA|PRS,1
|IKA|JJN |SARO|FW |KAMAN|CCB |IKA|JJN pinakaburaot|JJCS|JJD |DGDI|FW |HARONG|FW |PATI|CCA |TSHIRT|FW |TIG|FW |SUSURULOG|FW |BATA|NNC |BATA|JJD kang|PRS|CCP |KILIKILI|NNC |ANGHITON|NNC kang|PRS|CCP |HAYOP|NNC |KA|PRS,1
|NAG|VBTS |TADA|NNC |PA|RBI |KAMO|JJD kabangang|NNC|CCP |PIDASO|JJD akong|PRS|CCP |HAYOP|NNC |KAMO|JJD |UGBON|NNC,1
|SISAY|FW |NAGKAKAN|VBTS kang|PRS|CCP punyetang|RBD|CCP |LUMPIA|VBAF |HA|NNCA |SISAY|NNC,1
|SINABI|VBTS kayang|RBD|CCP |DAE|FW |PAGPAKIARAMAN|FW |DEPUTANG|FW |LUMPIA|FW,1
|BANGA|NNC |BANGA|NNC kapang|NNC|CCP |NAAARAMAN|VBTR |PASIMUNO|NNC kang|PRS|CCP |HAYOP|RBF |KANADALE|JJD |PA|RBI |LUGOD|NNC |KITA|NNC,1
|GUTOM|JJD |NAMAN|RBI |BAGADEPUTA|CCT |NAGKAKAN|VBTS |KAMAN|CCB |NGANIPAREHO|VBTR |KITA|NNC,1
|PINAKA|JJCS |MASIRAM|VBW |JAN|FW |NANAMITAN|VBTR |PADI|RBF itong|PRO|CCP |BONELESS|FW |LECHON|FW |NINDA|FW |LINTIAN|FW |SIRAMSADIRING|FW |RECIPE|FW |TALAGA|RBT,1
|PIRMI|FW |JAN|FW |TIG|FW |OORDER|FW |PADI|FW |SU|FW |CHIC|FW |MAGNET|FW |TRUE|FW |FOODPANDA|FW itong|PRO|CCP |BAGO|RBW nindang|NNC|CCP |HOT|FW |CHIX|FW |BUGAYNINANIYA|FW |SPICY|FW |FRIED|FW |CHICKEN|FW |PADI|FW |MASIRAMON|FW,1
|HAMAG|RBF |KA|PRS |TALAGA|RBT |PADI|RBF |CHIX|FW |BUGAYNINANIYA|FW |MAKUSUGON|FW |PAMARONG|NNC,1
|HEYHEYHEYHEYLUHAYLUHAY|FW |BUGAYNINANIYA|FW |SARONG|FW |TAGAY|NNC |TULONG|NNC |HUNGIT|NNC |NING|FW |PULUTAN|NNC,1
sarong|NNC|CCP |TAGAY|NNC sarong|NNC|CCP |PULUTAN|NNC burayninaniyang|NNC|CCP |KAPASLO|JJD |MAN|RBI |TALAGA|RBT,1
|LININANIYA|VBTR |KAULAYON|JJD |PADI|RBF |TA|NNCA nag|PRSP|CCP |IINIT|VBTF |PAYO|NNC |JAN|PMS |MAYO|JJD nganing|RBD|CCP |INAMBAG|VBTS |MAKUSUGON|VBW |PA|RBI |MAMULUTAN|VBW |TAPOS|JJD |MA|CCP |TAKEOUT|NNC |PA|RBI,1
|NAGSAIN|VBTS |BUGAYNINANIYA|NNC |DINALE|FW |PULUTAN|NNC |TA|NNC,1
|GABOS|CCB |KWARTO|NNC |GARE|CCB |PAPA|NNC |TANTAN|RBD |APARTELLE|FW |NALAUGAN|VBTS |GABOS|FW |BRANCH|FW |KI|FW |PAPATANTAN|FW |APARTELLE|FW |NADUMANAN|FW |BUGAY|FW |NAKAKARAOT|VBTR kang|PRS|CCP |GAMING|FW |CHAIR|FW |JAN|FW |PAPATANTAN|NNC,1
|PADII|FW |HO|FW |ISIPON|FW |PADE|FW |BUGAY|FW |LALAKI|NNC |PADI|NNC,1
|OHH|FW |RELAX|FW |DAE|FW |KAPA|FW |GADAN|FW |PINASUNDO|FW |TAKA|FW |MADALI|JJD |TA|NNC |BAGO|RBW kaming|PRP|CCP |PROGRAMA|NNC |DGDI|RBF |IMPYERNO|NNC |PINAPASUNDO|VBTR |ME|FW |KUPAL|FW |EARTH|FW |PARA|CCT |DARAHON|FW |DGDI|FW |TA|FW |IREMIND|FW kang|PRS|CCP saindang|VBOF|CCP |KATARANTADUHAN|NNC,1
|OHH|FW |NGUNYAN|FW |NAPARA|FW |MAKIKICKOUT|FW |KA|PRS |RECORD|FW |KAPA|FW |TRENDING|FW |KAPAANO|FW |WORTH|FW |IT|FW |KAPATALAN|FW |HA|FW,1
|HUNI|NNC |HA|NNCA |AS|NNCA |A|FW |DEMONYO|FW |BUHAY|NNC |NINDO|NNC |HUNI|NNC |MAAADVISE|FW |GABOS|FW |GARU|FW |ISIP|NNC |AKI|NNC |PAG|CCR |NAKAKAINOM|VBTR dumangog|VBTR|VBAF |KAMO|NNC,1
|BAGO|RBW |KA|PRS |GUMIBO|FW |KI|FW sarong|VBAF|CCP |KATARANTADUHAN|RBD siguraduhon|VBTR|VBOF mong|PRS|CCP |HURIHAN|VBOF |DAE|FW |PAGBABASULAN|NNC,1
|DAE|FW |KA|PRS magpasensiya|VBTF|VBAF |SAKUYA|NNC |PASENSIYA|NNC |KA|PRS |SADIRI|PRI |TA|CCB |IKA|JJN |MAN|RBI |NAGPASUPOG|VBTS |SADIRI|CCT mong|PRS|CCP |PATAL|NNC |KA|PRS,1
|MALANIT|JJD |TALAGA|RBT |LALO|JJCC |KULAPOS|JJD |AROG|FW |ANYWAY|FW |TRABAHO|NNC warang|NNC|CCP |PERSONALAN|NNC,1
|LAB|FW |MAYU|FW |KITA|NNC |KI|FW |KAKANON|NNC,0
|ABI|FW |KAIDTO|FW |MAHILING|FW |LNG|FW |AQNG|FW |GWAPO|FW |BASOG|FW |KANA|FW |UYA|FW |REBISCO|FW |TA|FW |SUMOSUBRA|FW |KANA|NNC,0
|NATA|VBTS |IKA|JJN |SANA|VBS |BAHALA|NNC |KAAN|CCB |TA|NNCA |DAE|FW |M|NNCA |MAN|RBI |SAN|RBQ |PALAN|NNC |PADANGAT|NNC,0
|NAMOOT|FW |SAIMO|FW |DAE|FW |PAGBAYAAN|NNC |SAKUYA|NNC |KA|PRS |NAPUNGAW|VBTS |SAIMO|NNC,0
dibaling|RBD|CCP |DAGDAGAN|VBOF |TAKA|FW |DAE|FW magigibong|VBW|CCP |BAYAAN|NNC |KA|PRS,0
|HALATUN|FW |NINDO|FW |TA|FW |MAABOT|VBW |JAN|FW |MAGHURON|FW |KITA|NNC,0
|SUS|FW |KASIRAM|FW |IWALAT|FW |MAKASULYA|FW |UGALI|NNC,0
|MANAMIT|FW |ISABOD|FW |TABA|NNC |NIN|FW |TAMAKRIG|FW |KARAKTERISTIK|NNC,0
|SUARIN|FW |INIITINDI|FW |TAKA|FW |NAG|FW |AABUSO|FW |KANAMAN|FW |LOGOD|FW |LINTIAN|FW |KA|PRS |PATAPILOON|FW |NGUSU|FW,1
|NADARA|VBTS |LNG|FW |KN|FW |PAGKAMOOT|FW kong|PRS|CCP |DAYUPOT|JJD |ASIN|NNC |LIPOTUK|NNC,0
|NATDAW|VBTS |TA|NNC |DAI|CCT nag|PRSP|CCP |LAYOG|NNC |AN|DTC |BAYONG|NNC |NI|DTP |PEDRO|FW |MASKI|CCT |NA|CCP |WARA|FW |KI|FW |KANDADO|NNC |SU|NNCA |HAWLA|NNC,0
|MAKA|VBW |UYAMON|FW |MARAY|FW |GARE|FW |DAE|FW |NAG|FW |GRADE|FW,0
|NARUMDUMAN|VBTR |BIYO|NNC |DAE|NNC |KINAON|VBOF |NI|DTP |ATE|FW |AMY|FW |LOGLOG|FW |HAHAHA|FW,0
|MAKAGULO|VBW |GULO|NNC |KA|PRS |NING|FW |MARAY|FW |NONO|FW,0
|MAKAGULO|VBW |GULO|NNC |DIPUTA|NNC |TLAGA|NNC,1
makamondong|JJD|CCP |PAGKA|NNC |AGA|JJD |HINABAS|VBOF |SU|FW |SARONG|FW sakong|JJD|CCP |BAGAS|NNC |PARA|CCT |FEEDING|FW kang|PRS|CCP |AKI|NNCA |DAY|FW |CARE|FW |DGDI|FW |HINDI|RBF,0
|DAI|FW |NGANI|FW |NIN|FW |KWARTA|NNC,0
|MAKAGULO|VBW |GULO|NNC |PARA|CCT |PANA|NNC |AROG|NNC,0
|APEC|FW |APAT|JJN |LETRA|NNC |MAKAGULO|VBW |GULO|NNC,0
|KAYA|CCR |KANA|NNC |SUNOD|JJD |MAAN|VBW |IKA|JJN |KITA|NNC |KANINO|PRQ |LAMO|NNC |KAYA|CCR |KA|PRS |KUWA|JJD |ALANGAN|JJD |MAN|RBI |ANA|FW |TRAIN|FW |PA|RBI |ADJUST|FW |KANIMO|NNC,0
|MADYA|VBW |DGD|FW |TA|FW |KURUDUTON|NNC,0
|LUWAY|FW |LUWAY|FW |PAGCHAT|NNC |BATA|NNC |TA|NNC |MAKACHAT|VBW,0
|GALIT|RBD |GALIT|RBD |USTO|RBD |MANAKIT|RBD,0
|NAKAKATANGIS|VBTR |PALAN|RBD |MABAYAD|RBD |SADIRI|RBD |IRAP|RBD |IRAP|RBD |AT|CCA |PAGAL|NNC,0
|TAWO|RBM |KA|PRS |ALBAY|FW |ELECTRIC|FW |COOPERATIVE|FW |INC|FW |KASUBAGO|FW |TAKA|FW |PA|RBI |NAKUDOT|VBTS |MAKA|VBW |GULO|NNC |GULO|NNC,0
|MAKA|VBW |GULOGULO|FW kanang|JJD|CCP |MARAY|FW |KURYENTI|NNC,0
|GARO|FW |MAGKANGURIS|FW |NAHILING|FW |PANDOK|FW |NASASAKITAN|VBTR |GULPI|FW |DANGAN|FW |NGALO|FW |WAWOY|FW |PA|RBI,0
|NAKAKAHIBI|VBTR |PALAN|RBD |AN|DTC |MAIMOD|VBW |AN|DTC |SADIRI|NNC |PAGALON|NNC,0
|MAKAHIBI|VBW |PALAN|RBD |MAKAPTAN|VBW |SU|FW |SADIRI|FW |KADLAGAN|FW |BUDA|FW |RAGAL|FW,0
|AMO|FW |SAME|FW |PALAN|FW |TIMPLA|NNC |KAPE|NNC |THERMO|FW |NGANING|FW |NAKA|FW |READY|FW |PIG|FW |PALIS|FW |NA|CCP |SANA|VBS,0
|MAKA|VBW |GULO|NNC |GULOHUN|FW |NAYOP|FW |INI|FW |KA|PRS |CHAT|FW |MA|CCP |DRAMAHON|FW |AMPOTA|FW |GARO|FW |PISOG|FW,1
|DAKULON|FW |TLGA|FW |TAO|NNC |MASKI|CCT |PIDAY|FW |SIGE|FW |PAPANSIN|FW |BAKONG|FW |MINAHANAP|FW |KI|FW |IBA|PRI |TA|NNCA |TIGPAPARA|NNC |GULO|NNC |PIDAY|FW |WARA|FW |KAMO|FW |MAGINIBO|FW |BUHAY|NNC |NINDO|NNC |PAGLUKSO|NNC |TA|CCP |MAUGMA|VBW |KA|PRS |PA|RBI |MAKA|VBW |UYAM|NNC |LAMANG|RBI,1
|PUTA|NNC |LANIT|NNC |MAKA|VBW |GULO|NNC |GULO|NNC |HAHAHA|NNC,1
|DAE|FW |ARAM|FW kang|PRS|CCP |KAIBAHAN|NNC |NAG|RBD |IIWAL|RBD |PALAN|RBD itong|PRO|CCP |TAMBAK|NNC |MESSAGE|FW |SAIYA|FW |PERO|CCT |SEEN|FW |MAKA|FW |GULOGULO|FW,0
|KA|PRS |CUTE|FW |BAYA|FW |PERO|CCT |NGUNYAN|NNC |MAKA|VBW |GULO|NNC |GULO|NNC |KANA|NNC sobrang|JJCS|CCP |KARAW|NNC,0
|SINDO|CCT |NAKITA|VBTS |DAE|FW |KANA|FW |MAAGOT|FW,0
|MGKASUNDO|JJD |KITA|NNC |DAE|RBS |KNA|NNCA |MABALDI|VBTF |OR|CCT |MAANGGOT|VBW,0
|ARAM|FW |NINDO|FW |DAE|FW |PINANGAKI|FW |PARA|CCT |INTINDIHON|VBOF kamong|NNC|CCP |PATAL|JJD |KAMO|NNC,1
|KUN|FW |MAPANGLANGKAW|VBW |KA|PRS |NIN|FW |MARHAY|FW |SAKAT|FW |LANGIT|NNC,0
|PARA|CCT |SAKO|JJD |DAE|FW |MATAGOT|FW |DUWA|FW |KAMI|PRP |PAGKA|VBW |DOTDOT|FW |SARO|FW |IH|FW |DOTDOT|FW |SAKO|NNC,0
|MAYO|JJD |PAKE|FW |SAINDO|FW |DUHHH|FW,0
|GARU|FW |KAMO|FW |LUSI|FW |HHAHAHAHAH|FW,1
|PORKET|FW |MATABA|JJD |ORIG|FW |TULOS|FW |NGATA|FW |NADADANGOG|FW |NINDO|FW akong|PRS|CCP nag|PRSP|CCP |UUGIK|NNC |UGIK|NNC |PATAL|NNC |KAMO|NNC,1
|PATAL|FW |NGANI|FW |PADI|FW |HAYP|FW |HAHAHA|FW |AROG|FW |SINDA|FW |KAAN|CCB |SAKUYA|NNC |MAGPUON|VBAF |ELEMENTARY|NNC |HANGGANG|RBW |COLLEGE|NNC,1
|KADAKOL|JJD |COMSEC|FW |TALAGA|RBT |AN|DTC |PATAL|FW |DI|RBF |ARAM|FW |DIFFERENCE|FW |SAN|RBQ |EEZ|FW |NGAN|FW |PAR|FW |ABSENT|FW |ATA|FW |NUNG|RBW |GRADE|FW |NUNG|RBW |PINAG|VBRF |EXPLAIN|VBOF ung|PRO|CCP |PAR|FW |OR|CCT |DI|RBF |TALAGA|RBT |NINYO|PRP |NAABSORB|VBTR,1
|PANO|RBQ |MAN|RBI |NINDO|FW |IDEDEFEND|FW |PINAS|FW |IF|FW |ARUG|FW |SADI|FW |KAPATAL|FW |AN|DTC |TAWO|NNC,1
|MATALI|JJD |MAN|RBI |KUTA|NNC |PATAL|JJD dumeskarte|VBTR|VBAF |KUNG|CCR |AANUHON|VBTF |PAPANUHON|VBTF |BAGAY|NNC |TUTUOSUN|VBTF |VERY|FW |BASIC|FW |HIRAK|FW |MAN|FW |SAINDO|FW |AWIIIIIIITTTTTTTT|NNC,1
|JUSKOOOOO|FW |MEMA|FW |NANAMAN|FW |KAN|FW |IBA|PRI |RIBOK|FW |NING|FW |BU|FW |PAG|CCR |DI|RBF |MAN|RBI |TAGA|JJD |BU|NNCA |DI|RBF sarawung|JJD|CCP sawung|NNC|CCP |HEEEE|FW |KANIGUAN|FW |PASALI|FW |SU|FW |PATAL|FW |PATAL|FW |NUNG|RBW |HS|NNCA |IN|NNCA |FAIRNESS|FW |MAN|FW |NGAYA|FW |NAKA|RBD |TAPOS|RBW |MAN|RBI ning|VBOF|CCP |KOLEHIYO|NNC |PERO|CCT |TUMURUNG|VBAF |KAMO|JJD |TA|CCP |SASAGWA|FW |NYO|FW |KIKITUN|FW |COMSEC|FW |NAMAN|RBI |ASEEEEEE|NNC,1
|PATAL|JJD |KAMO|JJD |PART|FW |AKALA|VBS |NINDO|VBOF |DAI|FW |TATAO|FW |MAGKUDKOD|VBW,1
|KA|PRS |PATAL|FW |INURAGAN|FW |LUGOD|FW |SIR|FW,1
|PWERTE|FW |SHARE|FW |MINSAN|RBW |PALUPAGO|RBL |MANAGDRIVE|FW |KAN|FW |POTA|FW |PASOSYAL|FW |BUGRIS|FW |BURGIS|FW |PALAN|FW |APOD|FW |PATAL|FW |AROG|FW |NINDO|NNC,1
|KAGAYONAN|JJC |DEPENDE|VBS |AN|DTC |LEVEL|FW kang|PRS|CCP |DEPERINSYA|JJD kang|PRS|CCP |MATA|NNC,0
|GUSTO|VBS |NYU|FW |DAKUL|FW |KAN|FW |ANI|NNC |NINYU|FW |PAKARAYUN|FW |KAN|FW |PAG|CCR |UUMA|FW |BUKU|FW mang|RBI|CCP |PIPIRWISYU|FW |KAMU|FW |NIKAN|FW |TAROKARAM|FW |NAGURAN|VBTS |PA|RBI |BULUS|JJD |PA|RBI ning|PRO|CCP |TUBIG|NNC |ALI|CCT |KALI|NNC |SAKA|CCA |ASEN|FW |KAN|FW |UTUK|FW |NYUKAAAAAA|FW |PATAL|FW,1
|MAGALI|VBAF |BAYA|PRS |WARA|RBF |KA|PRS |MAGIBO|NNC,1
|ISAY|FW |DANGAG|FW |MAHAGAD|FW |KI|FW |PAPEL|NNC |KATANING|CCB |MASKI|CCT |IGWA|FW |MAN|FW |BAG|FW |NIYA|PRS |SYEMPRE|FW |SU|FW |SARO|FW |DYAN|NNC,1
|PATAL|JJD |KAMO|JJD |PART|FW |AKALA|VBS |NINDO|NNC |BATA|NNC,1
|SISAY|JJD |BAGA|NNC |PATAL|FW |TA|FW |LATUBON|FW |TA|NNC,1
|PAG|CCR |MALAS|JJD |KAMO|JJD |DAI|NNC |PAG|CCR |IMMYDAY|VBOF |GARO|NNC |MANA|NNC |KITA|NNC |KAYAN|NNC |PATAL|NNC,1
|INDA|NNC |KA|PRS |PATAL|FW |NINDO|NNC,1
|BAGO|RBW |KAMO|FW |MAGCHAT|FW |SAKO|FW |SIGURADUHON|FW |NINDO|FW |SINGLE|FW |KAMO|FW |HA|FW |TA|FW |HABO|FW |KOMPROMISO|NNC,0
|RESULTA|NNC |KA|PRS |DANGAG|FW |UG|FW |DILI|FW |MAPAKONG|FW |MASALUGSOG|FW,1
|PATAL|FW |KAMO|FW |NATA|FW |KAMO|FW |MATAO|JJD kang|PRS|CCP |MANOK|NNC |DAE|FW |BINAYADAN|FW,1
|PATAL|RBD intawon|VBTS|VBOF |AM|NNCA |PASYENTEET|FW |UPOD|FW |LWAT|FW |MY|FW |HANG|FW |OVER|FW,1
